geoid10,population,hospital,library,school,supermarket
245102720052009,27,4945.2,2087.5,1113.6,1403.5
245102720052010,14,4691.8,1834.1,889.7,1313.0
245102720053000,635,4747.3,2575.7,1654.7,946.9
245102720053002,45,5055.8,2483.8,1343.1,1018.2
245102720053003,81,5136.7,2378.4,1237.7,1122.8
245102720053004,339,4334.4,1825.7,1036.1,1200.9
245102720053005,19,4266.2,1843.7,967.9,1093.9
245102720053007,71,4788.3,2339.1,1198.4,1163.3
245102720053009,143,4417.2,1325.6,765.3,1019.0
245102720053010,45,4319.8,1228.1,732.8,921.5
245102720061000,680,4189.4,809.2,1320.4,1277.4
245102720061001,37,4012.9,921.2,1025.7,1117.0
245102720061002,46,4006.0,828.4,1033.4,1124.7
245102720061003,118,4579.1,647.7,760.7,717.6
245102720061004,69,4624.9,698.9,730.3,687.2
245102720061005,120,4674.9,743.5,568.4,525.4
245102720061006,64,4619.1,704.6,736.0,692.9
245102720061007,165,4550.3,319.3,1289.4,808.8
245102720061010,149,4261.9,368.8,1039.6,858.3
245102720061011,23,4403.1,355.7,1180.9,845.1
245102720061012,519,4417.4,508.8,1195.2,1152.1
245102720061013,23,4383.4,352.1,1161.1,1023.8
245102720061014,82,4387.8,254.1,1259.0,925.9
245102720061015,91,4409.0,195.8,1245.8,867.6
245102720061016,43,4217.5,198.3,1350.6,870.0
245102720062000,112,3734.3,906.6,1014.1,1578.4
245102720062001,68,3332.9,1157.0,847.7,1711.6
245102720062002,77,3449.7,1000.7,955.2,1672.5
245102720062003,42,3595.6,855.3,963.9,1527.1
245102720062004,66,3686.0,732.9,1085.8,1404.7
245102720062005,74,3342.4,1060.1,1061.1,1731.9
245102720062006,259,3163.8,1346.2,1297.2,2011.5
245102720062007,132,3600.8,931.5,1490.3,1603.3
245102720062008,17,3552.7,849.8,1192.9,1521.6
245102720062009,40,3661.0,759.1,1060.8,1430.9
245102720062010,73,3909.4,583.0,1327.9,1254.8
245102720062011,60,3963.7,528.7,1382.3,1200.4
245102720062013,153,3784.0,758.4,1404.7,1430.1
245102720062014,146,3884.7,535.9,1303.2,1207.7
245102720071000,100,5359.7,2014.8,1123.9,999.0
245102720071001,186,5369.9,1928.9,1113.0,913.1
245102720071002,32,5437.0,1532.4,566.9,516.7
245102720071004,298,5346.9,1687.3,476.8,902.6
245102720071005,63,5312.7,1660.9,589.1,645.1
245102720071006,103,5204.9,1545.3,334.8,696.6
245102720071007,225,5193.0,1533.4,322.9,651.2
245102720071008,67,5394.2,1488.9,524.2,473.2
245102720071009,41,5006.8,1347.2,136.7,562.6
245102720071010,190,5246.3,1586.7,376.2,573.1
245102720071011,64,5442.5,1471.5,572.4,455.7
245102720071012,123,5214.8,1555.2,344.7,587.1
245102720071013,7,4868.6,1489.4,278.9,704.7
245102720071014,103,4897.4,1408.6,198.1,623.9
245102720071015,17,4754.4,1384.2,278.1,703.9
245102720071016,409,4789.1,1418.9,381.1,806.9
245102720071017,45,4996.3,1099.6,156.1,269.8
245102720071018,34,5064.0,1127.5,223.8,297.7
245102720071019,44,5162.0,1223.3,208.8,393.5
245102720071020,129,5222.6,1114.8,317.2,284.4
245102720071022,102,5098.2,987.3,268.9,156.9
245102720071024,8,5240.8,1581.2,370.7,603.4
245102720072000,102,4519.7,1306.0,548.0,842.6
245102720072001,59,4629.4,1194.2,501.9,729.7
245102720072002,161,4872.5,1092.3,322.7,539.3
245102720072003,68,4639.9,982.9,448.6,614.9
245102720072004,48,4376.3,1141.0,642.5,780.1
245102720072005,31,4585.8,933.4,502.6,570.7
245102720072006,76,4773.6,767.9,465.8,383.5
245102720072007,114,4905.6,819.5,409.3,431.4
245102720072008,137,4987.2,906.5,317.8,336.8
245102720072009,266,4764.2,533.2,896.5,412.2
245102720072012,82,4544.2,496.8,725.8,682.7
245102720073000,69,5614.4,2522.7,1378.6,1623.7
245102720073002,47,5441.5,2349.8,1205.7,1450.8
245102720073003,77,5427.1,2335.4,1191.3,1436.4
245102720073004,270,5584.7,2042.7,1226.8,1026.9
245102720073005,29,5578.9,2037.0,1221.0,1021.2
245102720073006,169,5344.9,2111.6,1109.1,1095.8
245102720073007,118,5619.8,1827.4,1011.4,811.6
245102720073008,54,5590.5,1798.1,982.1,782.3
245102801011002,43,5390.9,1241.9,437.7,400.8
245102801011004,61,5323.8,1119.3,423.5,278.2
245102801011005,48,5368.5,1164.0,489.8,322.9
245102801011009,48,5471.2,1266.6,616.4,425.6
245102801011010,150,5266.9,1050.9,446.6,21.7
245102801011012,298,5355.5,1124.4,715.7,296.0
245102801011013,97,5451.4,1220.3,811.6,391.9
245102801011015,59,5465.0,1233.9,691.9,405.5
245102801011016,69,5429.0,1198.0,789.3,369.6
245102801012006,23,5172.3,941.3,1107.0,590.7
245102801012008,315,5323.7,1092.7,1066.8,665.1
245102801012009,489,5220.0,989.0,1303.4,901.6
245102801012013,9,5378.8,1211.8,1935.9,1252.1
245102801012014,2,5350.2,1183.2,1907.2,1223.5
245102801012018,6,5057.2,890.2,1614.2,930.5
245102801012019,64,5162.4,1025.4,1749.4,1065.7
245102801012020,41,5335.9,1198.9,1923.0,1239.2
245102801012021,27,5340.2,1203.2,1927.3,1243.5
245102801012024,95,4514.6,225.5,1433.9,953.3
245102801012027,32,4265.2,219.8,1372.2,891.6
245102801012029,3,4406.0,302.7,1511.1,1030.5
245102801012030,45,4357.8,68.6,1279.1,798.5
245102801012033,51,4640.8,351.6,1380.7,900.1
245102801012045,24,3381.7,1068.1,1231.8,971.6
245102801012046,20,3482.7,964.7,1337.6,1077.4
245102801012049,35,3319.9,1124.0,1176.8,921.4
245102801012050,14,5372.5,1235.5,1959.6,1275.8
245102801013001,15,3242.9,1108.6,1198.4,1062.3
245102801013004,39,3202.2,1271.9,1042.5,1089.2
245102801013006,8,3291.3,1314.2,1001.0,1024.0
245102801013007,18,3343.3,1296.8,1051.0,965.9
245102801013008,33,3375.5,1294.6,1005.3,933.9
245102801013010,22,3413.2,1335.0,967.5,901.0
245102801013011,8,3464.3,1465.9,938.2,827.1
245102801013012,49,3452.9,1377.3,926.8,860.2
245102801013013,67,3305.7,1443.2,856.7,991.1
245102801013014,30,3339.9,1482.8,902.8,1037.1
245102801013015,37,3261.7,1404.6,981.0,1115.3
245102801013016,8,3173.8,1316.8,1038.2,1167.1
245102801013018,42,3157.4,1378.3,1095.7,1228.7
245102801013019,40,3173.9,1435.5,1079.8,1214.1
245102801013020,40,3206.1,1472.5,1044.1,1178.4
245102801013021,155,3242.4,1578.3,1006.8,1141.1
245102801013022,189,3151.6,1691.6,1078.4,1212.8
245102801013023,3,3131.7,1671.7,1098.3,1232.6
245102801013025,17,3105.8,1570.1,1144.4,1278.7
245102801013026,34,2915.2,1530.6,1320.2,1454.5
245102801013027,75,2994.8,1451.0,1260.0,1392.9
245102801013029,10,3097.1,1438.6,1156.1,1289.0
245102801013030,28,3073.8,1531.1,1182.1,1316.4
245102801013032,9,2936.8,1627.7,1282.5,1435.5
245102801013033,23,2915.8,1891.6,1267.6,1788.6
245102801013034,13,2683.8,1887.9,1196.1,1784.9
245102801013038,8,2437.7,2465.7,1203.7,2161.6
245102801013040,20,2220.2,2604.6,1380.7,2338.6
245102801013041,18,2341.3,2683.1,1459.3,2417.1
245102801021043,207,4352.4,2793.9,518.5,1738.4
245102801021054,193,4813.6,2379.8,2178.3,1144.9
245102801022000,66,3266.1,2381.5,1059.0,1373.5
245102801022001,29,3426.4,2449.7,899.4,1336.7
245102801022002,6,3525.5,2356.8,800.3,1278.4
245102801022003,15,3582.6,2412.7,856.2,1221.1
245102801022004,40,3483.1,2505.9,955.7,1280.6
245102801022005,62,3322.2,2346.2,1115.8,1317.5
245102801022006,22,3359.3,2288.5,1171.4,1260.2
245102801022009,4,3714.9,2490.8,918.1,1184.8
245102801022010,7,3724.4,2512.2,962.3,1111.8
245102801022011,27,3676.4,2454.6,968.8,1106.1
245102801022012,19,3576.0,2391.0,1069.2,1165.7
245102801022013,31,3415.4,2231.5,1136.6,1203.1
245102801022014,30,3471.3,2174.8,1079.9,1145.4
245102801022015,20,3590.5,2333.0,1127.7,1107.7
245102801022016,19,3559.3,2316.4,1069.7,1010.4
245102801022018,32,3596.7,2432.3,1087.8,984.2
245102801022019,14,3535.1,2277.5,1183.3,1052.3
245102801022020,20,3527.4,2115.2,1130.8,1090.2
245102801022021,28,3513.3,2060.1,1075.7,1030.5
245102801022022,16,3473.5,2216.0,1219.2,990.7
245102801022024,47,3526.0,2283.2,1103.0,977.2
245102801022025,47,3513.8,2350.4,1175.6,901.3
245102801022026,120,3633.6,2473.1,1106.8,1021.0
245102801022027,89,3232.4,1986.8,1120.0,749.6
245102801022028,26,3457.8,2003.6,1038.4,975.0
245102801022029,20,3338.0,2006.3,1056.4,855.2
245102801022030,17,3446.2,1898.7,948.8,963.4
245102801022031,48,3537.4,1981.9,1032.0,1054.6
245102801022032,27,3187.7,1832.1,965.4,704.9
245102801022033,78,3335.7,2092.9,1226.2,786.9
245102801023000,43,3323.6,1694.4,827.7,840.8
245102801023001,78,3033.0,1799.6,1120.1,550.2
245102801023002,97,3163.4,1930.2,1249.4,617.9
245102801023003,63,3167.6,1937.3,1254.5,618.7
245102801023004,49,3343.3,2190.9,1397.1,730.8
245102801023005,64,3499.7,2347.3,1309.2,887.1
245102801023006,58,3264.8,2140.1,1692.0,652.3
245102801023007,24,3178.8,2054.2,1564.5,566.3
245102801023009,29,3019.9,1895.2,1578.5,407.3
245102801023010,30,2967.7,1764.5,1439.4,418.9
245102801023011,62,3095.9,1862.5,1381.1,613.1
245102801023012,29,2831.4,1630.2,1305.1,348.6
245102801023013,44,3123.3,1509.4,1028.5,640.5
245102801023014,49,3380.3,1609.8,925.4,898.8
245102801023015,46,3046.2,1921.5,1605.9,433.6
245102801023016,25,3117.3,1992.6,1677.0,504.8
245102801023017,54,3186.1,1427.9,1102.9,704.8
245102801023018,98,3085.3,1272.4,947.4,628.0
245102801023019,46,2946.6,1097.7,772.6,676.3
245102801024000,48,4212.2,2915.1,768.3,1599.6
245102801024001,145,4256.7,2945.7,723.8,1644.1
245102801024002,103,4092.9,2940.5,985.1,1480.4
245102801024003,157,4041.9,2917.2,1170.8,1429.3
245102801024004,144,3749.9,2625.2,1437.2,1137.3
245102801024005,83,3898.2,2745.8,1109.1,1285.6
245102801024006,190,4061.2,2880.6,953.8,1448.7
245102801024007,75,4034.3,2853.7,950.8,1421.8
245102801024008,11,3774.9,2614.4,1017.8,1162.4
245102801024009,58,3703.6,2551.2,1279.9,1091.1
245102801024010,11,3781.2,2628.8,1181.7,1168.6
245102801024011,67,3740.9,2588.5,1200.1,1128.4
245102801024012,62,3599.7,2447.2,1231.0,987.1
245102801024013,41,3463.6,2338.9,1446.4,851.0
245102801024014,39,3545.6,2420.9,1483.6,933.1
245102801024015,64,3656.9,2532.2,1377.5,1044.3
245102801024016,65,3581.3,2456.6,1476.4,968.7
245102801024017,58,3570.6,2445.9,1637.6,958.0
245102801024018,120,3926.5,2801.8,1334.2,1314.0
245102801025000,58,3616.1,1961.6,428.8,906.1
245102801025001,66,3743.0,2088.5,211.5,1032.9
245102801025002,147,4110.9,2456.4,156.5,1400.8
245102801025003,34,4138.7,2484.1,184.2,1428.6
245102801025004,13,3757.3,2159.3,454.2,1103.8
245102801025005,60,4084.4,2429.9,130.0,1374.4
245102801025006,179,4105.7,2590.3,885.2,1493.2
245102801025007,26,3806.5,2361.2,656.1,1305.7
245102801025008,41,3598.3,2296.9,714.2,1241.4
245102801025009,42,3602.8,2240.9,684.4,1185.4
245102801025010,25,3589.3,2147.8,442.7,1092.3
245102801025011,59,4228.9,2704.6,709.9,1616.4
245102801025012,49,4143.0,2584.4,727.9,1528.9
245102801025013,19,3792.5,2375.3,670.2,1319.7
245102801025014,39,3654.5,2355.1,772.6,1299.6
245102801025015,36,3673.1,2429.4,812.0,1351.0
245102801025017,33,3843.2,2349.1,644.0,1293.6
245102801025018,33,3858.2,2462.0,756.9,1339.3
245102801025019,38,3709.8,2466.3,860.4,1274.6
245102801025021,71,3804.3,2643.8,951.8,1191.8
245102801025022,102,4039.8,2630.5,925.4,1427.3
245102801025023,82,4006.6,2491.2,786.1,1394.1
245102801025024,68,3955.4,2774.8,934.4,1342.9
245102801025025,2,3919.6,2654.6,949.5,1307.0
245102801026001,9,3389.5,1776.3,848.6,1104.2
245102801026002,48,3619.0,1755.0,731.6,1020.6
245102801026007,30,3350.8,1935.7,912.2,1201.3
245102801026009,75,3493.9,1993.3,460.5,937.7
245102801026010,58,3405.5,2074.4,549.0,1018.9
245102801026011,31,3209.0,2152.8,745.4,1104.4
245102801026012,38,3007.0,2167.6,947.4,1306.3
245102801026014,1,2854.1,2303.6,1100.3,1459.3
245102801026016,22,3188.2,2063.4,1000.4,1340.8
245102801026018,2,2615.1,2211.2,905.7,1690.6
245102801026022,29,2842.4,2181.6,1007.7,1578.2
245102801026023,22,3000.1,2269.9,1031.9,1409.8
245102801026024,20,3199.9,2259.6,832.1,1211.2
245102801026025,28,3254.7,2203.5,796.2,1155.2
245102801026026,37,3399.1,2189.4,632.9,1133.9
245102801026027,49,3411.9,2244.4,687.9,1188.8
245102801026028,34,3212.8,2314.5,887.0,1266.1
245102801026029,36,3012.7,2326.3,1087.0,1466.2
245102801026030,18,2844.1,2183.3,1009.5,1576.4
245102801026031,49,2681.8,2188.2,882.8,1678.5
245102801026032,28,3208.5,2371.0,943.5,1322.6
245102801026033,46,3406.9,2302.2,745.7,1246.7
245102801026034,20,3464.3,2359.2,802.7,1303.6
245102801026035,38,3264.7,2429.0,1001.4,1380.6
245102802001000,129,2965.3,1079.0,754.0,694.9
245102802001001,39,2795.3,1409.6,1013.2,313.7
245102802001002,105,2897.7,1093.4,697.0,627.3
245102802001003,74,2832.1,1025.2,628.8,561.8
245102802001004,45,2682.7,1386.0,989.6,265.6
245102802001005,48,2613.6,1422.1,1058.7,280.0
245102802001006,59,2545.1,1421.1,1126.0,348.5
245102802001007,48,2477.2,1477.1,1192.1,416.7
245102802001008,48,2415.1,1468.8,1228.4,478.8
245102802001009,21,2583.2,1226.7,986.3,665.6
245102802001010,85,2631.5,1128.6,837.3,711.8
245102802001011,112,2698.8,1057.2,765.7,644.9
245102802001012,72,2764.8,1094.5,698.1,574.9
245102802001013,53,2361.3,1524.1,1283.7,534.6
245102802001014,26,2528.1,1282.5,1042.2,719.7
245102802001015,67,2571.7,1098.3,857.9,905.2
245102802001016,89,2516.4,1157.0,916.6,959.9
245102802001017,25,2471.8,1337.4,1097.0,774.8
245102802001018,25,2416.2,1373.4,1134.3,829.1
245102802002000,56,3320.3,2468.2,2173.1,1104.5
245102802002001,27,3334.9,2482.8,2187.7,1119.1
245102802002002,17,3266.2,2414.1,2119.0,1050.4
245102802002003,36,3132.7,2280.5,1985.4,916.8
245102802002004,41,3201.4,2349.3,2054.2,985.5
245102802002005,23,3306.4,2840.2,2466.8,1351.9
245102802002006,68,2951.4,2099.3,1804.2,735.5
245102802002007,24,3235.2,2383.1,2088.0,1019.3
245102802002008,116,2346.6,1559.8,1320.6,642.7
245102802002009,2,1850.1,1988.4,1749.2,797.5
245102802002010,28,2345.9,1554.0,1314.9,721.9
245102802002011,27,2234.9,1414.8,1175.6,886.2
245102802002012,19,2359.8,1317.0,1077.9,839.1
245102802002013,61,2211.8,1181.4,942.3,1103.0
245102802002014,26,3181.2,2329.0,2033.9,965.3
245102802002015,21,3094.3,2242.2,1947.1,878.5
245102802003000,91,3244.6,2619.4,2223.0,1036.2
245102802003001,70,3215.9,2700.8,2304.4,1189.5
245102802003002,56,3039.1,2883.0,2486.6,1371.7
245102802003003,30,2964.4,2952.3,2555.9,1441.0
245102802003004,59,3288.8,2766.3,2369.9,1255.1
245102802003005,62,3460.2,2627.6,2231.2,1116.3
245102802003006,60,3458.7,2626.1,2229.6,1114.8
245102802003007,45,3472.0,2619.9,2324.8,1256.1
245102802003008,30,3143.3,2869.5,2473.1,1358.2
245102802003009,27,3040.4,2935.5,2539.1,1424.3
245102802003010,53,2402.4,3456.0,2681.5,1878.5
245102802003011,2,2381.4,3477.0,2660.5,1899.4
245102802003013,35,2308.5,3502.7,2587.7,1998.9
245102802004000,46,4017.8,2893.1,1608.4,1405.2
245102802004001,11,3978.2,2899.6,1490.3,1384.5
245102802004006,29,3876.2,2922.3,1678.6,1335.3
245102802004007,21,3823.9,2982.9,1736.8,1395.8
245102802004008,16,3981.3,2902.7,1487.2,1387.6
245102802004009,22,3920.4,2913.7,1556.3,1326.7
245102802004010,45,3771.3,2975.0,1797.1,1388.0
245102802004011,28,3534.5,2824.7,1976.0,1237.6
245102802004012,19,3704.1,2863.6,1806.7,1276.5
245102802004013,25,3704.2,2863.7,1806.6,1276.6
245102802004014,36,3767.6,2806.7,1745.5,1219.7
245102802004015,32,3932.4,2974.1,1616.4,1387.1
245102802004016,34,3611.3,2992.3,1957.7,1405.2
245102802004017,28,3757.1,2750.4,1687.6,1163.4
245102802004018,36,3482.1,2771.6,1995.5,1184.6
245102802004019,15,3538.2,2741.2,1940.1,1154.2
245102802004021,42,3366.4,2860.5,2112.3,1273.4
245102802004022,33,3301.5,3023.5,2279.4,1436.4
245102802004023,50,3370.8,2954.2,2210.1,1367.2
245102802004024,13,3340.3,2707.7,2186.1,1120.6
245102802004025,54,3345.6,2702.4,2180.8,1115.4
245102802004026,110,3104.4,2990.7,2315.4,1403.6
245102802004028,68,2991.1,3097.6,2422.4,1510.6
245102802005000,103,3605.3,2529.5,1699.1,1011.6
245102802005001,35,3543.6,2536.9,1760.4,949.9
245102802005002,37,3584.3,2593.3,1818.7,1006.3
245102802005003,41,3525.7,2539.8,1877.3,952.8
245102802005004,5,3380.9,2395.0,1871.8,808.0
245102802005005,35,3582.9,2597.1,1934.5,1010.0
245102802005006,38,3573.0,2588.5,1987.2,1001.5
245102802005007,20,3437.3,2451.5,1930.7,864.4
245102802005008,58,3235.5,2249.6,1853.2,662.6
245102802005009,128,3164.4,2213.0,1816.6,701.7
245102802005010,46,3421.9,2446.0,2049.6,858.9
245102802005011,39,3479.2,2507.1,2105.0,920.0
245102802005012,11,3511.3,2637.6,2024.7,1050.5
245102802005013,27,3164.4,2261.3,1864.9,750.1
245102802005014,38,3119.3,2217.5,1821.1,706.3
245102802005016,39,3255.0,2353.7,1957.3,842.4
245102802005017,43,3209.6,2308.2,1911.8,796.9
245102802005018,52,3389.5,2493.7,2097.2,982.4
245102802005019,7,3345.7,2444.9,2048.5,933.6
245102802005020,57,3263.1,2381.9,1985.5,870.6
245102802006000,17,2744.8,1628.5,1232.1,262.1
245102802006001,16,2875.2,1763.4,1367.0,262.6
245102802006002,70,3115.5,2044.7,1712.5,521.9
245102802006003,5,3138.5,2013.8,1698.2,526.0
245102802006004,6,3206.0,2081.3,1669.3,593.5
245102802006005,53,3369.5,2264.3,1695.1,775.8
245102802006006,9,3510.7,2386.0,1621.8,898.2
245102802006007,29,3415.1,2350.9,1649.9,821.4
245102802006008,28,3330.4,2323.7,1823.9,736.7
245102802006009,23,2667.9,1607.3,1210.9,20.2
245102802006010,96,2709.4,1683.9,1287.5,96.9
245102802006011,25,2928.9,1903.5,1507.0,316.4
245102802006012,51,3235.7,2229.1,1832.7,642.0
245102802006013,15,3203.9,2174.2,1794.2,610.3
245102802006014,22,3097.0,2072.9,1694.0,503.3
245102802006017,21,2979.5,2026.8,1630.4,515.5
245102802006018,54,2968.6,2015.9,1619.5,504.6
245102802006019,96,2958.0,2006.6,1610.2,495.3
245102802006020,108,2590.9,1680.4,1341.6,249.9
245102802006021,30,3373.3,2382.0,1879.6,795.0
245102803011000,285,1661.3,2557.9,896.2,2010.6
245102803011001,687,1255.0,3499.1,1217.1,2587.7
245102803011002,41,1217.4,3329.8,1179.5,2415.2
245102803011004,9,1317.8,2991.6,1279.9,2076.9
245102803011005,16,1646.6,3069.4,1608.7,2154.8
245102803011007,4,1995.4,2604.2,1709.6,2056.9
245102803012000,849,1448.5,2642.6,1727.6,1901.6
245102803012005,45,152.3,3540.9,1145.0,2799.9
245102803012007,2,636.0,3311.0,679.2,2570.0
245102803012008,131,860.6,3535.6,822.7,2790.8
245102803012009,5,701.8,3668.4,984.2,2927.4
245102803012010,46,1055.0,3421.7,1017.1,2507.1
245102803012011,17,1182.6,3517.5,1144.7,2602.9
245102803012012,39,1111.8,3325.6,1073.9,2411.0
245102803012013,2,1201.8,3078.8,1163.9,2164.2
245102803013001,27,920.2,2664.4,1199.3,1923.4
245102803013002,55,727.2,2661.4,1006.3,1920.4
245102803013003,96,522.3,3197.3,708.1,2456.3
245102803013004,30,779.4,2908.9,1058.5,2167.9
245102803013005,24,714.6,2832.3,993.7,2091.4
245102803013006,313,2030.3,3108.8,1265.2,3172.2
245102803013007,96,1239.8,3570.6,675.7,3023.2
245102803013010,15,2208.6,2170.6,1254.8,3081.2
245102803013013,726,1481.3,3197.9,716.2,2774.4
245102803013015,246,929.1,3460.2,363.9,2863.1
245102803013016,25,864.1,3539.1,642.2,2798.1
245102803013017,270,923.1,3333.4,194.3,2786.0
245102803021000,69,2364.8,1030.7,892.5,1256.0
245102803021001,54,2406.3,982.3,939.8,1304.4
245102803021002,1,2446.5,945.3,976.6,1344.5
245102803021003,180,2283.4,1133.9,1266.8,1272.5
245102803021004,11,2132.9,1255.7,1213.2,1166.2
245102803021005,15,2270.2,1118.4,1075.9,1169.7
245102803021006,49,2177.6,1215.6,976.4,1068.9
245102803021007,35,2039.7,1353.6,1114.4,1028.1
245102803021008,46,1890.0,1503.3,1264.1,1177.8
245102803021009,281,2411.6,1205.9,1338.8,1682.5
245102803021010,74,2220.5,1413.3,1372.6,1491.4
245102803021011,16,1976.0,1412.7,1370.2,1287.8
245102803021012,395,2306.6,1712.3,1583.5,1746.6
245102803021013,64,2016.1,1623.4,1542.4,1456.1
245102803021014,38,1507.2,1881.4,1646.9,1246.5
245102803022000,161,2706.8,991.1,1186.7,1608.5
245102803022001,88,2729.0,922.1,1039.3,1875.2
245102803022002,25,2865.4,984.9,703.3,2011.6
245102803022003,318,3384.7,1823.8,1695.0,2530.9
245102803022004,4,3067.6,1410.1,868.4,2213.9
245102803022006,87,2700.7,1139.8,1011.0,1847.0
245102803022007,14,3191.0,1608.6,663.4,2546.6
245102803022008,33,3024.2,1366.0,624.4,2170.4
245102803022009,63,2926.4,1268.3,830.5,2072.6
245102803022011,42,2934.8,1203.8,604.1,2081.0
245102803022012,18,2884.4,1226.3,764.2,2030.6
245102803022013,47,2803.3,1145.2,879.4,1949.5
245102803022014,11,2996.6,1265.6,542.3,2142.9
245102803022015,18,3049.9,1343.6,581.0,2196.1
245102803022016,25,3171.9,1577.8,632.6,2513.4
245102804011001,178,2168.6,2431.0,1536.4,1883.6
245102804011003,83,2332.6,2037.8,1445.0,1544.9
245102804011004,376,2933.6,1314.0,618.4,766.6
245102804011005,79,3919.6,636.5,854.8,756.9
245102804011006,16,2835.7,1539.0,870.4,1046.2
245102804011007,21,2803.7,1571.0,902.4,1078.2
245102804012000,43,3628.4,345.2,702.4,356.6
245102804012001,61,3453.0,727.8,317.3,382.8
245102804012002,65,3497.7,690.6,362.0,345.1
245102804012003,35,3659.7,906.9,216.7,414.0
245102804012004,53,3364.8,1062.8,120.7,515.4
245102804012005,34,3046.6,1317.6,571.0,770.2
245102804012006,66,3374.3,1192.3,273.9,699.5
245102804012007,26,3457.4,1148.8,230.5,656.0
245102804012008,154,3513.5,1092.8,174.4,599.9
245102804012009,4,3372.4,89.3,740.5,533.1
245102804012013,58,3621.2,577.3,485.5,44.9
245102804013000,247,3206.4,1203.6,790.7,710.8
245102804013002,80,2956.6,1550.9,863.7,1058.1
245102804013003,117,3096.8,1318.8,905.8,825.9
245102804013004,84,3098.0,1598.1,1185.2,1105.3
245102804013005,22,2871.1,1561.6,968.9,1068.8
245102804013006,41,3198.2,1124.5,711.5,631.7
245102804013008,36,3102.6,1417.7,1004.7,924.9
245102804013009,36,3064.8,1538.7,1125.7,1045.9
245102804013010,48,3088.1,1564.8,1151.9,1072.0
245102804014001,35,2518.0,1895.7,1302.9,1402.8
245102804014004,47,2476.1,2069.7,1477.0,1381.6
245102804014007,54,2642.2,2006.6,1413.9,1404.8
245102804014008,108,2620.0,1872.4,1279.7,1379.6
245102804014009,83,2679.1,1835.1,1242.4,1342.3
245102804014012,46,2722.4,2019.0,1426.3,1328.8
245102804014013,97,3510.9,2021.7,1537.8,1528.9
245102804014014,2,3473.1,1984.0,1500.0,1491.1
245102804014015,67,2733.8,1799.3,1206.6,1306.5
245102804014016,73,2757.1,1601.0,1008.3,1108.2
245102804014017,12,2724.8,1555.8,963.1,1063.0
245102804014018,47,2850.7,1703.9,1111.2,1211.1
245102804014019,49,2802.3,1650.8,1058.1,1158.0
245102804014020,56,2905.2,1681.0,1161.9,1188.2
